MEMORY_B1,almostsorted,countingsort,1.5511534214019775,31.1708984375,31.1640625,31.1796875,100,0,1000,True

MEMORY_B2,almostsorted,radixsort,1.528160572052002,31.20932904411765,31.19140625,31.2109375,1000,0,10000,True

MEMORY_B3,almostsorted,selectionsort,3.6704139709472656,32.42376893939394,32.42578125,32.4296875,10000,0,100000,True

MEMORY_B4,almostsorted,heapsort,1.1104490756988525,38.230078125,38.25,38.265625,100000,0,1000000,True

MEMORY_B5,almostsorted,insertionsort,0.9589335918426514,102.1358173076923,102.12109375,102.140625,1000000,0,10000000,True

MEMORY_C0,sortedlist,insertionsort,1.507338523864746,31.182511613175677,31.16796875,31.18359375,10,0,100,True

MEMORY_C1,sortedlist,selectionsort,1.3242385387420654,31.05859375,31.046875,31.06640625,100,0,1000,True

MEMORY_C2,sortedlist,radixsort,1.2642159461975098,31.201231060606062,31.18359375,31.203125,1000,0,10000,True

MEMORY_C3,sortedlist,heapsort,0.8701877593994141,32.345052083333336,32.33203125,32.359375,10000,0,100000,True

MEMORY_C4,sortedlist,insertionsort,1.2545814514160156,39.109375,39.1015625,39.12109375,100000,0,1000000,True

MEMORY_C5,sortedlist,insertionsort,0.9788451194763184,103.05338541666667,103.0390625,103.05859375,1000000,0,10000000,True

MEMORY_D0,reversesorted,quicksortright,1.2908055782318115,31.130087209302324,31.07421875,31.1640625,10,0,100,True

MEMORY_D1,reversesorted,radixsort,1.527923822402954,31.162760416666668,31.15234375,31.171875,100,0,1000,True

MEMORY_D2,reversesorted,insertionsort,1.520409345626831,31.143110795454547,31.125,31.1484375,1000,0,10000,True

MEMORY_D3,reversesorted,bubblesort,3.9798316955566406,32.44379340277778,32.4453125,32.44921875,10000,0,100000,True

MEMORY_D4,reversesorted,insertionsort,1.0661180019378662,38.9375,38.9296875,38.94921875,100000,0,1000000,True

MEMORY_D5,reversesorted,heapsort,12.04960298538208,100.34860543224299,100.17578125,100.359375,1000000,0,10000000,True

MEMORY_E0,repetitive,countingsort,3.015430212020874,31.216198979591837,31.203125,31.22265625,10,0,100,True

MEMORY_E1,repetitive,radixsort,1.8689038753509521,31.060014204545453,31.05078125,31.0703125,100,0,1000,True

MEMORY_E2,repetitive,radixsort,1.434471607208252,31.17578125,31.171875,31.19140625,1000,0,10000,True

MEMORY_E3,repetitive,heapsort,1.3716785907745361,32.0296875,32.01953125,32.046875,10000,0,100000,True

MEMORY_E4,repetitive,radixsort,0.7036447525024414,39.583984375,39.640625,40.16015625,100000,0,1000000,True

MEMORY_E5,repetitive,heapsort,9.8595130443573,100.44835069444444,100.4375,100.453125,1000000,0,10000000,True

MEMORY_F0,floatlist,insertionsort,1.6805145740509033,31.19921875,31.1953125,31.2109375,10,0,100,True

MEMORY_F1,floatlist,selectionsort,1.6523535251617432,31.128385416666667,31.1171875,31.1328125,100,0,1000,True

MEMORY_F2,floatlist,selectionsort,0.7525954246520996,31.2515625,31.24609375,31.265625,1000,0,10000,True

