Csv name,Generator,Algorithm,Time,Averge Memory,Max memory,Min memory,Numbers sorted,Min Val,Max Val,Issorted
D0,reversesorted,bubblesort,1.180873632,31.26464844,31.2578125,31.27734375,10,0,100,TRUE

D0,reversesorted,selectionsort,1.206272364,31.18303571,31.17578125,31.1953125,10,0,100,TRUE

D0,reversesorted,insertionsort,1.179483175,31.19252232,31.1875,31.203125,10,0,100,TRUE

D0,reversesorted,countingsort,1.227182627,31.23632813,31.23046875,31.25,10,0,100,TRUE

D0,reversesorted,mergesort,1.194398642,31.33547794,31.26953125,31.3828125,10,0,100,TRUE

D0,reversesorted,heapsort,1.206133127,31.26953125,31.26171875,31.28125,10,0,100,TRUE

D0,reversesorted,radixsort,1.435199738,31.26041667,31.25390625,31.2734375,10,0,100,TRUE

D0,reversesorted,quicksort,1.23544693,31.3374566,31.265625,31.41796875,10,0,100,TRUE

D0,reversesorted,quicksortleft,1.216967106,31.49147135,31.37890625,31.60546875,10,0,100,TRUE

D0,reversesorted,quicksortmid,1.2143538,31.25399926,31.19921875,31.2890625,10,0,100,TRUE

D0,reversesorted,quicksortright,1.197016954,31.12578125,31.0703125,31.16015625,10,0,100,TRUE

D1,reversesorted,bucketsort2,1.269211531,31.21198415,31.1796875,31.22265625,100,0,1000,TRUE

D1,reversesorted,bubblesort,1.182364702,31.22851563,31.21484375,31.234375,100,0,1000,TRUE

D1,reversesorted,selectionsort,1.194162369,31.21907552,31.20703125,31.2265625,100,0,1000,TRUE

D1,reversesorted,insertionsort,1.219817638,31.23270089,31.2265625,31.24609375,100,0,1000,TRUE

D1,reversesorted,countingsort,1.176738501,31.34071181,31.33203125,31.3515625,100,0,1000,TRUE

D1,reversesorted,mergesort,0.670471668,31.42734375,31.3671875,31.53515625,100,0,1000,TRUE

D1,reversesorted,heapsort,1.202183008,31.27291667,31.2578125,31.28125,100,0,1000,TRUE

D1,reversesorted,radixsort,1.168636799,31.17838542,31.16796875,31.1875,100,0,1000,TRUE

D1,reversesorted,quicksort,0.980711222,31.5484375,31.4609375,31.69140625,100,0,1000,TRUE

D1,reversesorted,quicksortleft,0.670591831,32.7359375,32.44140625,33.73828125,100,0,1000,TRUE

D1,reversesorted,quicksortmid,1.257735491,31.42763877,31.30078125,31.4609375,100,0,1000,TRUE

D1,reversesorted,quicksortright,0.969906092,31.31171875,31.2578125,31.41015625,100,0,1000,TRUE

D2,reversesorted,bucketsort2,0.958162069,31.29492188,31.26953125,31.3125,1000,0,10000,TRUE

D2,reversesorted,bubblesort,0.662210464,31.21015625,31.20703125,31.22265625,1000,0,10000,TRUE

D2,reversesorted,selectionsort,0.999906301,31.25390625,31.24609375,31.265625,1000,0,10000,TRUE

D2,reversesorted,insertionsort,1.210416794,31.18046875,31.171875,31.1875,1000,0,10000,TRUE

D2,reversesorted,countingsort,1.244868755,31.53567708,31.51953125,31.5390625,1000,0,10000,TRUE

D2,reversesorted,mergesort,0.592443466,31.4078125,31.46484375,31.69140625,1000,0,10000,TRUE

D2,reversesorted,heapsort,1.217406273,31.63539871,31.61328125,31.63671875,1000,0,10000,TRUE

D2,reversesorted,radixsort,1.201217175,31.55177436,31.54296875,31.5625,1000,0,10000,TRUE

D2,reversesorted,quicksort,1.008767843,31.70424107,31.484375,31.828125,1000,0,10000,TRUE

D2,reversesorted,quicksortleft,0.628607035,40.64583333,37.875,58.08984375,1000,0,10000,TRUE

D2,reversesorted,quicksortmid,0.900089979,31.66974432,31.53515625,31.75,1000,0,10000,TRUE

D2,reversesorted,quicksortright,0.896235704,31.53125,31.40625,31.625,1000,0,10000,TRUE

D3,reversesorted,bucketsort2,1.956091166,32.68152574,32.7109375,32.7421875,10000,0,100000,TRUE

D3,reversesorted,bubblesort,3.442296743,32.1108871,32.11328125,32.1171875,10000,0,100000,TRUE

D3,reversesorted,selectionsort,3.211124897,32.22023168,32.109375,32.2265625,10000,0,100000,TRUE

D3,reversesorted,insertionsort,1.210826397,32.28762019,32.26953125,32.2890625,10000,0,100000,TRUE

D3,reversesorted,countingsort,1.209987879,32.80828373,32.0546875,32.84375,10000,0,100000,TRUE

D3,reversesorted,mergesort,3.104444265,32.58496094,32.37109375,32.6953125,10000,0,100000,TRUE

D3,reversesorted,heapsort,0.753238678,32.22395833,32.2109375,32.23828125,10000,0,100000,TRUE

D3,reversesorted,radixsort,1.295269012,33.12303757,33.10546875,33.125,10000,0,100000,TRUE

D3,reversesorted,quicksort,2.202534437,32.63339844,32.3671875,32.8515625,10000,0,100000,TRUE

D3,reversesorted,quicksortleft,6.263986111,180.2447917,47.6953125,381.0859375,10000,0,100000,TRUE

D3,reversesorted,quicksortmid,2.123726606,32.47265625,32.265625,32.57421875,10000,0,100000,TRUE

D3,reversesorted,quicksortright,2.240639687,32.39023438,32.18359375,32.49609375,10000,0,100000,TRUE

D4,reversesorted,bucketsort2,15.54485869,47.00255832,38.625,47.20703125,100000,0,1000000,TRUE

D4,reversesorted,insertionsort,1.329853296,35.86696249,35.84765625,35.8671875,100000,0,1000000,TRUE

D4,reversesorted,countingsort,0.859109163,39.90345982,35.53125,43.18359375,100000,0,1000000,TRUE

D4,reversesorted,mergesort,30.6795311,37.84502891,36.2578125,38.04296875,100000,0,1000000,TRUE

D4,reversesorted,heapsort,1.19495225,35.9734375,35.98828125,36.00390625,100000,0,1000000,TRUE

D4,reversesorted,radixsort,0.705940008,37.4140625,37.8828125,39.25390625,100000,0,1000000,TRUE

D4,reversesorted,quicksort,21.82342958,37.48971937,37.05859375,37.828125,100000,0,1000000,TRUE

